# {"t_start": 1585597310.9387672, "env_id": "Pendulum-v0"} 
r,l,t
-157.733813,200,1019.656986
-283.976463,200,1019.749485
-158.012847,200,1019.843232
-1544.092388,200,1019.936982
-542.082435,200,1020.029435
-1540.685687,200,1020.436886
-283.817832,200,1020.531527
-1661.253514,200,1020.624757
-1666.83404,200,1020.718066
-1607.532989,200,1020.810275
-284.656814,200,1020.903338
-1732.062165,200,1020.998152
-788.271163,200,1021.091756
-1630.387392,200,1021.185592
-804.546433,200,1021.279534
-26.914904,200,1021.675333
-1784.465069,200,1021.767914
-388.040059,200,1021.868782
-407.643692,200,1021.961536
-539.270728,200,1022.05412
-28.520987,200,1022.147172
-1461.410637,200,1022.244469
-27.415279,200,1022.337568
-969.548428,200,1022.43128
-1748.214651,200,1022.523727
-1721.956915,200,1022.616288
-8.681971,200,1023.028128
-403.70888,200,1023.122774
-154.932258,200,1023.216042
-768.561584,200,1023.308869
-810.64061,200,1023.402881
-1410.562383,200,1023.495589
-759.515746,200,1023.591848
-281.42852,200,1023.687987
-154.194325,200,1023.781202
-908.291502,200,1023.874413
-885.416174,200,1024.263537
-1418.672054,200,1024.355599
-1481.566813,200,1024.449035
-400.582439,200,1024.541903
-1325.898733,200,1024.63548
-276.723599,200,1024.730867
-276.55355,200,1024.824404
-153.913016,200,1024.917139
-669.190403,200,1025.010118
-749.260262,200,1025.103597
-28.631557,200,1025.509034
-1814.747329,200,1025.603051
-1306.790983,200,1025.696823
-1557.441079,200,1025.790016
-30.471798,200,1025.882973
-1593.636201,200,1025.975852
-29.375559,200,1026.069436
-152.979254,200,1026.162669
-1295.12284,200,1026.256504
-1439.317159,200,1026.350069
-398.531862,200,1026.76038
-927.232383,200,1026.854123
-158.644898,200,1026.946709
-1671.02596,200,1027.04035
-797.419052,200,1027.134218
-1807.250348,200,1027.227239
-899.557837,200,1027.319387
-999.929043,200,1027.412215
-841.727355,200,1027.506868
-1802.827477,200,1027.599394
-1286.207199,200,1027.691819
-916.814162,200,1028.104634
-1502.291103,200,1028.197495
-1566.22815,200,1028.291175
-394.365257,200,1028.384293
-1333.86866,200,1028.477714
-937.868589,200,1028.572927
-1337.968044,200,1028.665586
-1367.246762,200,1028.758489
-26.484729,200,1028.853009
-927.74422,200,1028.946415
-1796.67531,200,1029.385501
-1316.584284,200,1029.479176
-1554.477351,200,1029.573002
-25.506618,200,1029.666883
-1340.999985,200,1029.759612
-1637.358857,200,1029.85211
-26.974625,200,1029.945775
-27.074881,200,1030.040392
-158.559537,200,1030.133523
-151.207412,200,1030.226011
-1804.878456,200,1030.63116
-1297.594849,200,1030.727878
-1628.035056,200,1030.821258
-1777.646332,200,1030.913621
-1763.13758,200,1031.009983
-1336.665805,200,1031.11867
-809.510151,200,1031.249565
-1437.810052,200,1031.345032
-1354.687776,200,1031.439248
-1433.577587,200,1031.533083
-1514.9913,200,1031.946005
-27.589818,200,1032.045243
-918.866951,200,1032.13785
-152.267471,200,1032.229845
-794.675739,200,1032.322599
-909.044127,200,1032.415912
-157.195569,200,1032.508868
-1589.357033,200,1032.601747
-817.448958,200,1032.695456
-29.259599,200,1032.788618
-1438.161137,200,1032.882357
-1269.01938,200,1033.290004
-1356.000949,200,1033.382088
-657.516468,200,1033.476005
-776.995676,200,1033.569426
-401.647014,200,1033.663023
-28.806611,200,1033.756202
-788.674599,200,1033.850381
-801.701678,200,1033.942468
-869.699087,200,1034.035856
-782.044749,200,1034.135615
-917.743595,200,1034.54374
-778.396625,200,1034.637726
-800.212259,200,1034.730964
-1449.249071,200,1034.823429
-29.243306,200,1034.91709
-30.224561,200,1035.009944
-1290.018125,200,1035.102977
-1398.578997,200,1035.19591
-739.886552,200,1035.290072
-887.746998,200,1035.383175
-926.96459,200,1035.789245
-1299.070838,200,1035.896633
-10.470026,200,1035.990283
-1592.032193,200,1036.095932
-661.214542,200,1036.190422
-1330.556616,200,1036.285799
-1293.339306,200,1036.380293
-1553.188308,200,1036.47494
-659.5365,200,1036.568505
-588.714724,200,1036.663126
-1270.616159,200,1037.070276
-277.68717,200,1037.164209
-788.256263,200,1037.256071
-800.472294,200,1037.352735
-1454.816459,200,1037.446376
-154.012581,200,1037.539748
-27.196769,200,1037.633395
-8.864293,200,1037.726769
-793.10964,200,1037.821095
-615.851617,200,1037.913954
-814.443555,200,1038.006618
-794.480481,200,1038.409649
-883.124964,200,1038.502326
-945.618283,200,1038.596419
-1452.164141,200,1038.688762
-909.076123,200,1038.781735
-29.27855,200,1038.875316
-12.726982,200,1038.968701
-813.819412,200,1039.069899
-793.314537,200,1039.1626
-872.188783,200,1039.25524
-1468.597837,200,1039.670518
-1292.129943,200,1039.762861
-1466.757967,200,1039.857144
-1424.074467,200,1039.950354
-27.678451,200,1040.044135
-1796.670464,200,1040.137863
-1823.19896,200,1040.230558
-800.126451,200,1040.324228
-160.299652,200,1040.41963
-1583.267638,200,1040.513414
-903.34248,200,1040.926329
-1699.925846,200,1041.020579
-283.794475,200,1041.114602
-1405.337156,200,1041.207545
-1459.108439,200,1041.300875
-1721.165458,200,1041.393878
-1367.454247,200,1041.48715
-1677.967028,200,1041.579981
-1299.19786,200,1041.67408
-1321.676864,200,1041.76893
-394.392019,200,1042.177824
-385.811935,200,1042.271729
-1815.904928,200,1042.365621
-1651.663374,200,1042.458714
-1691.026939,200,1042.550716
-805.864845,200,1042.644722
-1596.195234,200,1042.743501
-153.227701,200,1042.837438
-27.650332,200,1042.930361
-1068.862557,200,1043.02362
-768.142478,200,1043.415205
-1317.920305,200,1043.513754
-751.357289,200,1043.607292
-710.948852,200,1043.70017
-1501.413898,200,1043.79559
-152.979393,200,1043.89084
-1191.556913,200,1043.984008
-789.830255,200,1044.077003
-652.168647,200,1044.170043
-666.955426,200,1044.26296
-280.286121,200,1044.356069
-768.695996,200,1044.770848
-847.75504,200,1044.863904
-1216.579492,200,1044.957256
-1711.14044,200,1045.050618
-1665.368786,200,1045.144704
-1630.269946,200,1045.239032
-1386.110557,200,1045.332349
-1696.056927,200,1045.428155
-1395.397208,200,1045.523075
-284.499903,200,1045.616079
-1443.614481,200,1046.020948
-1813.550375,200,1046.124649
-1541.449722,200,1046.216487
-888.916488,200,1046.311573
-283.828427,200,1046.404274
-1817.747772,200,1046.498518
-802.199835,200,1046.592178
-280.80364,200,1046.685317
-785.788526,200,1046.777764
-29.171996,200,1046.870726
-1277.37132,200,1047.277784
-785.334304,200,1047.369441
-1418.461381,200,1047.467647
-868.952551,200,1047.560039
-286.802313,200,1047.653378
-28.566222,200,1047.747534
-817.451018,200,1047.841024
-156.905134,200,1047.934112
-1830.106906,200,1048.027643
-1532.289203,200,1048.121436
-894.464233,200,1048.531691
-1357.531115,200,1048.624734
-1425.459215,200,1048.717276
-1675.324136,200,1048.811726
-1300.7953,200,1048.905914
-1521.751426,200,1048.999526
-1649.486225,200,1049.092989
-277.26556,200,1049.186187
-800.267344,200,1049.279731
-282.724895,200,1049.371698
-283.445139,200,1049.464964
-1575.480441,200,1049.877213
-1732.781154,200,1049.97058
-1298.027062,200,1050.089711
-799.895744,200,1050.182758
-159.742119,200,1050.276593
-1727.247525,200,1050.368728
-1573.82259,200,1050.463256
-27.166044,200,1050.558332
-1697.005314,200,1050.651159
-1559.297862,200,1050.744422
-1790.154034,200,1051.157899
-1731.953023,200,1051.249244
-1845.540141,200,1051.343095
-29.877821,200,1051.436337
-158.959157,200,1051.534557
-158.484077,200,1051.628167
-1776.294737,200,1051.722268
-1187.588192,200,1051.815702
-1786.383644,200,1051.908712
-776.526162,200,1052.003154
-158.42563,200,1052.406574
-1607.313743,200,1052.500078
-152.235162,200,1052.593388
-1373.927217,200,1052.686768
-157.235416,200,1052.779741
-1309.774537,200,1052.872479
-1313.785207,200,1052.968328
-158.434409,200,1053.060819
-8.045093,200,1053.154477
-1298.393171,200,1053.247595
-1456.902079,200,1053.662011
-1717.363613,200,1053.754638
-281.07678,200,1053.847245
-159.557113,200,1053.940645
-1446.605686,200,1054.034053
-1372.089839,200,1054.126663
-157.801314,200,1054.219549
-276.281384,200,1054.313116
-1350.47047,200,1054.406323
-1696.734953,200,1054.499325
-29.849463,200,1054.592936
-1331.770871,200,1055.005213
-1695.996865,200,1055.098654
-1338.842815,200,1055.191841
-157.53323,200,1055.287583
-153.77496,200,1055.381692
-1475.896351,200,1055.474878
-1442.372987,200,1055.568198
-279.382187,200,1055.661593
-817.126856,200,1055.754616
-1496.017928,200,1055.848882
-1296.284075,200,1056.263656
-1508.400874,200,1056.359344
-152.72292,200,1056.452199
-908.993811,200,1056.546129
-1203.223688,200,1056.640155
-1679.172079,200,1056.734521
-155.804625,200,1056.828179
-1039.93897,200,1056.922398
-1771.739794,200,1057.014822
-1419.736788,200,1057.107599
-1544.743035,200,1057.5203
-1045.716085,200,1057.617486
-1311.60262,200,1057.714775
-3.388643,200,1057.80821
-9.429137,200,1057.901801
-278.582253,200,1057.994844
-141.79579,200,1058.088795
-989.985275,200,1058.181651
-1011.548863,200,1058.273837
-1395.38035,200,1058.366879
-28.620029,200,1058.762395
-1843.400899,200,1058.855854
-1484.223267,200,1058.948794
-139.277313,200,1059.042242
-1701.522721,200,1059.1577
-139.392363,200,1059.269144
-1735.994863,200,1059.363667
-1580.559128,200,1059.456453
-1845.10809,200,1059.550503
-270.665391,200,1059.643794
-922.277285,200,1059.740658
-133.744805,200,1060.146089
-142.00844,200,1060.239137
-140.448481,200,1060.331308
-922.990266,200,1060.424869
-1504.639647,200,1060.518923
-1450.400825,200,1060.617028
-1599.693892,200,1060.711333
-1690.588711,200,1060.803746
-1336.482719,200,1060.896965
-1018.020122,200,1060.991583
-1318.279351,200,1061.446227
-10.445035,200,1061.53993
-1498.53691,200,1061.633298
-924.966864,200,1061.726833
-1653.092418,200,1061.821099
-1463.629819,200,1061.914747
-10.725261,200,1062.007361
-136.456813,200,1062.100472
-910.509154,200,1062.192132
-1681.550913,200,1062.286242
-1413.331412,200,1062.698102
-1511.23272,200,1062.7919
-999.129225,200,1062.888767
-1289.107877,200,1062.982955
-145.750612,200,1063.075286
-1232.303374,200,1063.167576
-1316.127092,200,1063.260895
-1300.699097,200,1063.354049
-1280.401373,200,1063.447001
-1494.296573,200,1063.54135
-1711.873766,200,1063.951255
-1046.726786,200,1064.043868
-391.147497,200,1064.137808
-1815.496876,200,1064.229945
-1189.546684,200,1064.323326
-1849.395632,200,1064.416673
-991.808872,200,1064.51041
-143.365346,200,1064.604017
-140.759097,200,1064.697679
-144.350745,200,1064.791521
-937.344918,200,1064.88377
-1356.60123,200,1065.284767
-144.358096,200,1065.377563
-922.579223,200,1065.471027
-1.845713,200,1065.56445
-153.370861,200,1065.684256
-1079.543912,200,1065.784393
-273.900728,200,1065.879091
-1471.126554,200,1065.97264
-1823.626318,200,1066.066567
-1427.634039,200,1066.159713
-926.03761,200,1066.565779
-1473.659553,200,1066.65904
-392.345019,200,1066.752995
-144.17638,200,1066.845962
-1289.592138,200,1066.939644
-927.518619,200,1067.032344
-1420.740279,200,1067.13433
-1396.458586,200,1067.22539
-142.953718,200,1067.318929
-1023.084889,200,1067.4128
-912.292723,200,1067.817174
-390.886762,200,1067.909138
-11.343256,200,1068.000421
-1236.740024,200,1068.091203
-1535.323372,200,1068.181677
-920.887128,200,1068.27328
-925.253546,200,1068.365
-970.556159,200,1068.456922
-1560.685563,200,1068.550591
-142.498218,200,1068.64383
-983.920596,200,1069.039365
-1599.409618,200,1069.138767
-921.925971,200,1069.233487
-919.550024,200,1069.327064
-143.687986,200,1069.420726
-146.3204,200,1069.511526
-906.365407,200,1069.603254
-147.330318,200,1069.694359
-1840.843016,200,1069.784676
-1654.346741,200,1069.876909
-145.563573,200,1069.968229
-143.723634,200,1070.374843
-1504.896247,200,1070.466088
-875.869312,200,1070.558662
-900.363376,200,1070.653138
-919.086545,200,1070.745209
-146.593191,200,1070.837994
-1542.008146,200,1070.931038
-1383.177335,200,1071.022345
-1507.095594,200,1071.116242
-1026.96788,200,1071.209008
-8.481084,200,1071.605076
-0.958046,200,1071.697582
-1326.943654,200,1071.791133
-139.946588,200,1071.882682
-1360.119745,200,1071.975534
-914.711567,200,1072.068736
-1374.58524,200,1072.162513
-9.273658,200,1072.253711
-144.691163,200,1072.35314
-1717.661971,200,1072.446549
-1664.047529,200,1072.836226
-1512.599915,200,1072.929725
-8.552882,200,1073.023584
-1536.285039,200,1073.116158
-1695.60022,200,1073.209044
-1653.762069,200,1073.301418
-1414.418539,200,1073.395548
-1636.713961,200,1073.488466
-9.44158,200,1073.581627
-267.206984,200,1073.675359
-1421.024264,200,1074.086953
-1690.903679,200,1074.179496
-1836.457107,200,1074.272431
-1591.173096,200,1074.366139
-511.458064,200,1074.458616
-157.769497,200,1074.556348
-618.993003,200,1074.650566
-926.252696,200,1074.743551
-8.190848,200,1074.841046
-21.670005,200,1074.9337
-10.907741,200,1075.339846
-1070.099909,200,1075.433749
-140.966369,200,1075.526851
-260.821932,200,1075.619661
-956.977014,200,1075.713401
-1345.514024,200,1075.805926
-1701.074162,200,1075.899966
-606.285487,200,1075.99293
-276.728415,200,1076.08615
-8.047565,200,1076.17981
-1708.424992,200,1076.272155
-135.837793,200,1076.677222
-1320.204766,200,1076.770604
-280.306988,200,1076.864564
-4.031276,200,1076.956679
-154.348292,200,1077.050483
-136.3652,200,1077.143207
-270.437848,200,1077.235847
-154.452744,200,1077.328196
-137.607387,200,1077.42185
-157.76505,200,1077.514195
-139.404038,200,1077.923612
-1791.306747,200,1078.016391
-1386.937026,200,1078.109577
-273.69928,200,1078.202579
-1709.946514,200,1078.296792
-2.71351,200,1078.389219
-265.475294,200,1078.482151
-1567.128814,200,1078.575826
-1719.21807,200,1078.669255
-1368.607437,200,1078.762062
-1829.042681,200,1079.175222
-1830.620274,200,1079.267706
-1308.630583,200,1079.35986
-516.15557,200,1079.452417
-793.446279,200,1079.546301
-1413.03907,200,1079.639145
-5.014579,200,1079.732762
-160.942256,200,1079.825185
-1747.368831,200,1079.919695
-1.447984,200,1080.014089
-279.800018,200,1080.403109
-1716.276887,200,1080.496306
-1440.919945,200,1080.590293
-280.532264,200,1080.682739
-1389.10742,200,1080.774974
-1302.787494,200,1080.86857
-516.007202,200,1080.962181
-885.875254,200,1081.055354
-1299.266277,200,1081.147532
-6.411881,200,1081.240866
-1803.165973,200,1081.332905
-1503.668722,200,1081.749281
-1431.773333,200,1081.841954
-1754.212556,200,1081.935089
-812.989916,200,1082.027708
-1351.399173,200,1082.120621
-1.194675,200,1082.21397
-1661.043215,200,1082.307022
-279.207038,200,1082.39992
-1616.211846,200,1082.492654
-1785.838694,200,1082.585898
-1668.054995,200,1083.00363
-1590.864451,200,1083.097995
-156.940014,200,1083.191687
-27.275691,200,1083.284274
-1471.470451,200,1083.377085
-1474.144294,200,1083.470393
-1669.687976,200,1083.562516
-1342.454802,200,1083.655656
-1480.642073,200,1083.748884
-153.60094,200,1083.843225
-1583.565401,200,1084.251156
-155.837199,200,1084.342982
-1523.009614,200,1084.436081
-676.31935,200,1084.528719
-268.796717,200,1084.622171
-949.369769,200,1084.715014
-1230.819172,200,1084.80828
-1072.360681,200,1084.901406
-1434.998816,200,1084.995082
-391.818412,200,1085.088847
-1685.96228,200,1085.500879
-705.926985,200,1085.593624
-29.988172,200,1085.687241
-162.935584,200,1085.779698
-159.899557,200,1085.872443
-1182.832332,200,1085.966599
-1310.390782,200,1086.058722
-1343.614792,200,1086.152081
-504.656534,200,1086.244646
-1530.369863,200,1086.338713
-1757.496606,200,1086.433016
-1649.038606,200,1086.837828
-1668.584264,200,1086.931603
-1021.379207,200,1087.024704
-926.256068,200,1087.118435
-145.195123,200,1087.211985
-1041.816179,200,1087.304224
-17.593342,200,1087.398188
-276.072213,200,1087.492228
-157.913202,200,1087.584822
-1051.484565,200,1087.677962
-1047.541835,200,1088.089952
-160.12166,200,1088.183133
-1142.536032,200,1088.275479
-0.888762,200,1088.368408
-1552.489718,200,1088.46102
-620.678561,200,1088.554171
-1468.028635,200,1088.647973
-1042.753198,200,1088.740318
-1101.432358,200,1088.833735
-1498.682495,200,1088.926529
-933.460652,200,1089.357353
-13.891709,200,1089.449749
-1255.560247,200,1089.543827
-1623.886877,200,1089.637092
-16.501871,200,1089.729877
-1540.579655,200,1089.822631
-16.733832,200,1089.915599
-1605.086427,200,1090.008384
-1752.9092,200,1090.101849
-15.441136,200,1090.19457
-17.682553,200,1090.591762
-15.859559,200,1090.685417
-15.375666,200,1090.778883
-1319.475815,200,1090.872937
-17.659283,200,1090.965889
-1572.457381,200,1091.072199
-15.538981,200,1091.188699
-1766.503667,200,1091.299184
-1704.051326,200,1091.391855
-156.010739,200,1091.484756
-148.579064,200,1091.57903
-277.75283,200,1091.982171
-148.071021,200,1092.07554
-1816.615814,200,1092.167765
-1105.061987,200,1092.261417
-1227.146249,200,1092.354738
-1432.586627,200,1092.448157
-1798.631783,200,1092.541449
-969.334646,200,1092.634015
-1556.414807,200,1092.727077
-1663.759811,200,1092.819769
-16.681432,200,1093.230221
-398.764377,200,1093.323322
-1812.421562,200,1093.415504
-1704.3057,200,1093.508518
-0.768593,200,1093.601585
-939.688323,200,1093.693818
-1339.034734,200,1093.787551
-282.012074,200,1093.880304
-968.301988,200,1093.973161
-390.177198,200,1094.066021
-5.846291,200,1094.475338
-934.700407,200,1094.572825
-1615.200602,200,1094.670666
-6.840832,200,1094.765109
-10.018545,200,1094.858596
-1594.169501,200,1094.952043
-1423.591818,200,1095.04672
-921.330785,200,1095.140085
-1814.306657,200,1095.233843
-265.92927,200,1095.327272
-1409.199353,200,1095.749876
-1650.587336,200,1095.846405
-31.203667,200,1095.940414
-1373.605451,200,1096.03397
-152.338358,200,1096.129193
-137.616509,200,1096.222032
-539.491635,200,1096.316885
-145.498355,200,1096.411477
-944.705415,200,1096.50394
-956.573742,200,1096.597306
-3.226935,200,1096.690016
-939.65957,200,1097.083569
-1569.276997,200,1097.176345
-1351.485688,200,1097.268737
-138.270727,200,1097.361734
-1687.874765,200,1097.453778
-142.548758,200,1097.547209
-1542.945697,200,1097.64085
-1792.557959,200,1097.734619
-1050.289741,200,1097.827801
-1459.616221,200,1097.92085
-1553.144453,200,1098.319259
-0.583648,200,1098.411613
-1687.750902,200,1098.504866
-154.545198,200,1098.597698
-157.518795,200,1098.691246
-133.818803,200,1098.784015
-925.907552,200,1098.876999
-1587.755709,200,1098.969574
-540.037301,200,1099.062503
-1334.092827,200,1099.15504
-1400.247916,200,1099.561108
-1317.946475,200,1099.653966
-153.710875,200,1099.747228
-136.815224,200,1099.840651
-3.921925,200,1099.933863
-1461.386599,200,1100.027747
-1441.334904,200,1100.120882
-538.086781,200,1100.213937
-3.601364,200,1100.30689
-4.133154,200,1100.400064
-533.445669,200,1100.802502
-1526.729234,200,1100.895567
-157.209638,200,1100.988768
-1801.708626,200,1101.082003
-1385.212749,200,1101.174447
-139.346239,200,1101.267093
-146.791404,200,1101.361168
-1768.224727,200,1101.455013
-133.068954,200,1101.54778
-1745.443167,200,1101.641059
-156.74187,200,1101.734577
-142.728194,200,1102.147967
-810.591771,200,1102.241103
-6.437796,200,1102.334932
-539.146747,200,1102.428942
-525.088349,200,1102.522292
-1556.66547,200,1102.616915
-1646.489405,200,1102.70985
-1560.543383,200,1102.807654
-157.011681,200,1102.900681
-1192.039097,200,1102.998373
-163.67106,200,1103.410057
-1540.835011,200,1103.504225
-1536.410356,200,1103.597399
-1688.205312,200,1103.690453
-1792.962164,200,1103.782508
-1.218284,200,1103.875998
-152.609702,200,1103.968968
-1763.208629,200,1104.062296
-255.343203,200,1104.154766
-799.020583,200,1104.249174
-268.680076,200,1104.658824
-142.881515,200,1104.751787
-1767.17873,200,1104.847287
-1063.323523,200,1104.940989
-1666.00715,200,1105.034146
-1756.603693,200,1105.12654
-5.521437,200,1105.220066
-132.778773,200,1105.313483
-1058.459255,200,1105.406193
-1514.590342,200,1105.499741
-143.060232,200,1105.892916
-133.301275,200,1105.985856
-1022.159685,200,1106.078951
-962.929529,200,1106.172118
-1035.989015,200,1106.264972
-3.57699,200,1106.358429
-529.827435,200,1106.454967
-5.915048,200,1106.54837
-941.91152,200,1106.640998
-1032.155451,200,1106.7336
-937.665632,200,1107.132681
-793.086046,200,1107.229593
-1768.221372,200,1107.321665
-137.656762,200,1107.415093
-1091.153536,200,1107.509352
-1426.709929,200,1107.603287
-718.668436,200,1107.695349
-748.639174,200,1107.788262
-141.247887,200,1107.880719
-270.806932,200,1107.974945
-1517.596556,200,1108.06742
-1044.338301,200,1108.475318
-1551.408383,200,1108.570014
-1730.768497,200,1108.664061
-865.828738,200,1108.756414
-1037.170024,200,1108.850507
-31.939108,200,1108.943237
-263.341625,200,1109.03691
-1428.172605,200,1109.130689
-1055.842866,200,1109.223727
-1704.160708,200,1109.317717
-32.010523,200,1109.72457
-1590.31281,200,1109.818282
-1045.511664,200,1109.911795
-1772.35077,200,1110.004442
-161.154577,200,1110.097736
-1431.890458,200,1110.18999
-4.517002,200,1110.282265
-835.761851,200,1110.375408
-995.762425,200,1110.469549
-1743.369227,200,1110.562251
-135.717667,200,1110.958114
-135.658408,200,1111.051824
-1571.367969,200,1111.143832
-1441.423605,200,1111.23725
-31.84566,200,1111.330283
-1003.753989,200,1111.422708
-942.50368,200,1111.517511
-1447.949694,200,1111.611966
-788.756911,200,1111.705582
-134.367797,200,1111.798482
-0.214335,200,1112.209684
-4.348951,200,1112.303156
-1042.27289,200,1112.397306
-139.93387,200,1112.490467
-1813.445624,200,1112.583405
-949.563479,200,1112.678287
-4.88671,200,1112.771853
-8.317827,200,1112.864612
-956.788801,200,1112.957304
-842.346439,200,1113.050191
-382.476224,200,1113.143004
-1434.141204,200,1113.547547
-667.076689,200,1113.640878
-1626.759777,200,1113.733726
-994.228612,200,1113.826566
-0.770678,200,1113.920137
-1392.321852,200,1114.013548
-1784.811495,200,1114.106756
-1517.488613,200,1114.199481
-541.658573,200,1114.292941
-938.071165,200,1114.386088
-0.772407,200,1114.789368
-1737.198299,200,1114.883267
-1812.273494,200,1114.976247
-1356.313884,200,1115.069597
-263.721556,200,1115.162442
-3.618392,200,1115.256082
-1030.071981,200,1115.348497
-1405.483413,200,1115.441298
-1726.206803,200,1115.534406
-940.993632,200,1115.625676
-1039.781327,200,1116.098651
-33.182205,200,1116.211198
-1705.806915,200,1116.321371
-1044.386638,200,1116.431824
-1744.366231,200,1116.527166
-4.619383,200,1116.621878
-1536.931305,200,1116.735812
-1039.745805,200,1116.846228
-997.27883,200,1116.954904
-699.459003,200,1117.050555
-296.227591,200,1117.530337
-1459.705425,200,1117.62342
-268.068323,200,1117.715811
-3.664523,200,1117.812545
-652.850037,200,1117.908599
-1501.336054,200,1118.004016
-1051.356039,200,1118.097405
-946.343603,200,1118.190233
-1037.888383,200,1118.287805
-932.425557,200,1118.404327
-4.311178,200,1118.508166
-1369.31184,200,1118.920471
-918.115497,200,1119.016652
-408.740852,200,1119.112212
-924.093183,200,1119.268393
-780.917564,200,1119.380482
-1801.764557,200,1119.490918
-263.551253,200,1119.583466
-0.437036,200,1119.677698
-669.476708,200,1119.772608
-902.603686,200,1119.868973
-579.080546,200,1120.310999
-1815.109912,200,1120.403648
-937.653365,200,1120.497504
-1398.323173,200,1120.590161
-1666.469826,200,1120.68293
-1414.004343,200,1120.77903
-1030.746302,200,1120.875903
-1.67828,200,1120.972038
-1436.642054,200,1121.092651
-5.406281,200,1121.260181
-651.527233,200,1121.750102
-158.587204,200,1121.856644
-139.337328,200,1121.966191
-764.809583,200,1122.072489
-578.41987,200,1122.18447
-1793.245084,200,1122.291608
-162.95253,200,1122.402038
-1415.846029,200,1122.511527
-162.115349,200,1122.623188
-1585.192807,200,1122.734519
-1052.71491,200,1123.223995
-32.092626,200,1123.335952
-798.582722,200,1123.442226
-1803.076087,200,1123.545859
-161.023538,200,1123.656649
-154.181334,200,1123.767626
-4.306365,200,1123.875647
-148.994158,200,1123.98359
-1.880728,200,1124.087029
-1466.796828,200,1124.19523
-1660.121464,200,1124.298653
-155.769443,200,1124.786744
-629.09702,200,1124.898078
-157.815443,200,1125.006098
-1617.282136,200,1125.119428
-1525.830096,200,1125.229909
-1734.9624,200,1125.33847
-1489.834643,200,1125.432091
-267.224396,200,1125.526109
-1418.770809,200,1125.628704
-154.611283,200,1125.728384
-1600.086562,200,1126.149092
-161.228654,200,1126.248491
-156.101899,200,1126.345539
-4.764195,200,1126.443064
-1233.039649,200,1126.538603
-5.469032,200,1126.631917
-1373.938487,200,1126.72589
-153.454385,200,1126.819928
-156.102183,200,1126.912737
-135.772503,200,1127.008181
-1798.628846,200,1127.424078
-1470.160002,200,1127.517215
-1574.852024,200,1127.609757
-160.830524,200,1127.70627
-955.816801,200,1127.799469
-0.65141,200,1127.89279
-1191.141957,200,1127.985431
-160.808739,200,1128.078949
-951.108041,200,1128.172909
-3.491987,200,1128.26602
-1653.721533,200,1128.659953
-1.102586,200,1128.751951
-1718.735345,200,1128.84633
-1211.750297,200,1128.939638
-1632.540491,200,1129.032684
-163.284793,200,1129.126547
-4.577376,200,1129.219653
-1391.878016,200,1129.314726
-3.792476,200,1129.40741
-1282.932273,200,1129.500497
-150.328283,200,1129.595082
-966.663133,200,1129.985132
-5.20481,200,1130.078688
-1502.440457,200,1130.174592
-948.945116,200,1130.2677
-1655.836262,200,1130.360429
-1362.916922,200,1130.452362
-1727.620838,200,1130.546893
-1481.772009,200,1130.640082
-1448.620477,200,1130.733651
-1419.95678,200,1130.828029
-164.829094,200,1131.237011
-157.600327,200,1131.330084
-1085.828555,200,1131.424049
-1618.912696,200,1131.517302
-922.805472,200,1131.610043
-1356.824128,200,1131.703463
-927.643145,200,1131.796653
-0.890666,200,1131.889506
-1477.095093,200,1131.982846
-939.312937,200,1132.07508
-684.812091,200,1132.469716
-1586.852552,200,1132.563363
-929.041029,200,1132.657993
-920.133972,200,1132.751383
-1401.921629,200,1132.844368
-1727.956852,200,1132.937754
-928.980163,200,1133.030696
-1348.296678,200,1133.123168
-893.154773,200,1133.216478
-914.005019,200,1133.310535
-1508.006797,200,1133.705194
-1569.650108,200,1133.80301
-31.341401,200,1133.894915
-1790.009552,200,1133.987585
-1714.443222,200,1134.081859
-1015.641624,200,1134.174029
-936.21642,200,1134.268444
-162.39668,200,1134.363126
-1520.868355,200,1134.456105
-2.808651,200,1134.550059
-29.956842,200,1134.643611
-1780.446194,200,1135.05893
-1598.816765,200,1135.151338
-1442.269973,200,1135.244119
-137.499447,200,1135.33744
-4.973033,200,1135.429694
-1565.700537,200,1135.522207
-920.193743,200,1135.615003
-922.628409,200,1135.708109
-1487.964929,200,1135.801016
-943.342644,200,1135.893374
-7.52407,200,1136.304467
-1720.615065,200,1136.398123
-135.820254,200,1136.492631
-1442.778794,200,1136.586868
-1775.602553,200,1136.679773
-1501.246525,200,1136.773849
-6.633354,200,1136.867725
-1730.352429,200,1136.960755
-1750.353149,200,1137.053354
-1376.404019,200,1137.146752
-1387.793758,200,1137.550861
-4.286911,200,1137.642872
-1054.30773,200,1137.736945
-1348.893864,200,1137.830633
-1681.669795,200,1137.923007
-3.525962,200,1138.015835
-3.115373,200,1138.109054
-578.008202,200,1138.201995
-1782.416349,200,1138.295546
-153.343202,200,1138.387716
-654.036195,200,1138.782923
-1476.762535,200,1138.877691
-1483.410055,200,1138.971014
-1510.373107,200,1139.065227
-157.567329,200,1139.157963
-157.957547,200,1139.251789
-269.43283,200,1139.344786
-1.047876,200,1139.436592
-397.263755,200,1139.529948
-740.976932,200,1139.622776
-1436.153391,200,1140.032148
-1409.577952,200,1140.124984
-1338.941049,200,1140.217715
-136.38271,200,1140.311691
-1494.234805,200,1140.404645
-1502.100831,200,1140.496775
-282.602455,200,1140.590058
