Time	Iteration	Evaluations	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
1296.820627450943	110	10	-1133.4414909814748	320.109203871553	-536.3562001970772	-1554.5485963575732	4400000
1306.7489018440247	111	10	-1246.6532622327275	302.52978500005054	-862.3760463450795	-1826.6089848602114	4440000
1316.5876038074493	112	10	-1347.471798783723	408.20671341502015	-741.6514977575277	-1906.286493934687	4480000
1326.7324624061584	113	10	-1281.8169111376912	231.1307169133106	-966.3802346866947	-1697.8336736385722	4520000
1336.7498831748962	114	10	-1235.457378439984	454.9826105281779	-519.8364483087402	-1834.684572223771	4560000
1346.3494849205017	115	10	-1246.8666168310444	371.9615639341645	-624.8862174084617	-1808.0215310868255	4600000
1355.6519680023193	116	10	-1309.3694005085215	374.5481607279916	-508.71932320553304	-1853.6084144318684	4640000
1365.2967822551727	117	10	-1287.366308091366	379.62641999112066	-574.3551426879782	-1832.1938280705456	4680000
1375.2897667884827	118	10	-1103.365691331153	462.7012581176597	-503.5778308264768	-1915.2231982870705	4720000
1385.1759643554688	119	10	-1023.5655037514558	228.5202960557433	-626.5727563717044	-1382.5570084927274	4760000
1395.2152254581451	120	10	-1250.8772642850163	364.221942102802	-627.0296514190378	-1772.1643579852675	4800000
1404.95103597641	121	10	-1145.6148235191981	350.33511516996066	-623.546858254471	-1734.772482538617	4840000
1414.9311554431915	122	10	-1068.653212759825	339.1314482935268	-561.0452608498908	-1853.8249018053723	4880000
1424.674834728241	123	10	-1056.9749274314904	355.1794350526422	-510.27080703854716	-1550.7630077228027	4920000
1434.7946338653564	124	10	-1103.985079573516	334.35468652023167	-512.3016552235338	-1675.0718619009106	4960000
1444.9362680912018	125	10	-1399.497280960358	317.08300606198486	-748.6161377882859	-1838.784119016627	5000000
1454.8641033172607	126	10	-1166.9860316087374	339.56673681391186	-633.3408502644247	-1746.5113219059028	5040000
1464.442188501358	127	10	-1170.5005097054222	398.66266216173625	-502.80939862941716	-1888.1656920580594	5080000
1473.878340959549	128	10	-1199.1717488476593	262.8006737943898	-611.5888788979347	-1553.5311638110484	5120000
1483.682966709137	129	10	-1310.39388670768	313.0271402582296	-808.3145059397639	-1763.4942944354032	5160000
1492.769879579544	130	10	-1283.0323649616498	287.9231944687512	-789.6722612329877	-1800.2553452908899	5200000
1502.5367453098297	131	10	-969.2356459112782	346.9513889133711	-504.6683796991175	-1398.2441863106105	5240000
1511.8009600639343	132	10	-1312.0156006401699	407.30661021759084	-627.3542831552082	-1877.8865204977226	5280000
1521.484040737152	133	10	-1183.9795702402946	288.91822621203886	-718.7515862832481	-1571.399025026529	5320000
1531.7859296798706	134	10	-1251.6678527222143	449.6784650691539	-503.3379761493952	-1874.5704172150581	5360000
1541.7821969985962	135	10	-1042.9344386579485	263.9779435091161	-622.847029885112	-1454.6425290665668	5400000
1551.777766942978	136	10	-1357.9868663445832	355.26675232395934	-633.8921252294393	-1834.507312872139	5440000
1562.188833475113	137	10	-1200.616505715814	274.2975577588798	-612.2729957656719	-1563.6800820000115	5480000
1572.016489982605	138	10	-1264.6911102454733	334.67462603743434	-618.4313450273622	-1632.3818351096945	5520000
1581.9215898513794	139	10	-1101.0652894098398	406.2569328667858	-510.17813465101057	-1890.0505596723726	5560000
1591.6325612068176	140	10	-1249.6054787800322	385.5109598812671	-624.5752208164256	-1852.243600957054	5600000
1601.2874262332916	141	10	-1311.660589538058	301.8963380113834	-862.2450345030929	-1821.162074527943	5640000
1610.5159804821014	142	10	-1024.0721763333645	345.4578684918599	-617.3221138108865	-1810.5705995020717	5680000
1619.960910320282	143	10	-1171.4852038317317	289.49239585829747	-630.6489901102227	-1601.6467384887305	5720000
1629.9735715389252	144	10	-1298.985073756106	386.99835794205774	-631.805183845301	-1930.9360030836106	5760000
1639.5340445041656	145	10	-1224.8082079418455	291.69247715237094	-748.0671935679334	-1776.148053178172	5800000
1649.7327411174774	146	10	-1260.9403883747102	292.27416807973185	-764.0182351814991	-1949.754508666315	5840000
1659.2291910648346	147	10	-1390.7371181419346	308.01160532687425	-763.1421663407558	-1772.4557298844481	5880000
1668.952228307724	148	10	-1259.7011747401418	389.20249257633526	-630.7098246605063	-1785.1620707299062	5920000
1678.716358423233	149	10	-1235.0063830143147	334.53342822127854	-789.5961550035602	-1760.9728139090016	5960000
1688.2422032356262	150	10	-1255.2486367600675	328.6529861991941	-631.5287728592028	-1751.3943721201485	6000000
1697.87509059906	151	10	-1105.0479061874676	395.3063214187668	-630.5080429356735	-1830.3178972169972	6040000
1707.96182847023	152	10	-1116.521893228675	414.16800444193484	-630.1026416468457	-1953.4621049420418	6080000
1718.0185873508453	153	10	-1133.301856781692	348.3983447425279	-640.8570000718257	-1849.5602655154767	6120000
1727.762925863266	154	10	-1285.3140690051148	366.1201472034241	-756.1756624145288	-1864.2631248578164	6160000
1737.5430948734283	155	10	-1234.8753384430634	333.0979160183346	-629.9209271307972	-1746.8998147406196	6200000
1746.8219871520996	156	10	-1192.2639443807416	278.7725990277422	-758.6063493206956	-1693.3082548056923	6240000
1756.4328997135162	157	10	-1114.564740580549	283.63854263038263	-619.5236772901499	-1532.3336432575084	6280000
1765.9047651290894	158	10	-1314.5900802904002	337.19790387980106	-624.1575911449283	-1823.5385884641103	6320000
1775.1926250457764	159	10	-1190.5334914050109	323.3090694263866	-754.7146832468665	-1847.8209497215003	6360000
1784.9524154663086	160	10	-1341.815626901006	289.83044730915935	-969.7523179943545	-1806.5048257012422	6400000
1794.7631540298462	161	10	-1197.759716059982	294.0655452207231	-709.0538382959678	-1539.9354659821718	6440000
1804.6754143238068	162	10	-1265.6097997438283	370.488618844466	-746.6914509982888	-1888.4940171098765	6480000
1815.0242636203766	163	10	-1198.3544040183576	315.17030454653076	-747.9834136622827	-1765.7214630897884	6520000
1824.7778222560883	164	10	-1263.6886597468988	245.67308173486353	-945.1194851242634	-1753.4453895092236	6560000
1834.471156835556	165	10	-924.9781910996433	175.08776278431714	-630.0629356023024	-1159.0504504120656	6600000
1844.2422091960907	166	10	-1108.513022828029	362.99984693102516	-608.1530577610871	-1865.455091478966	6640000
1853.994734287262	167	10	-1088.0160747840087	268.83985632652286	-748.0686738642747	-1620.5526415761124	6680000
1864.822992324829	168	10	-1108.6396478021247	186.3438979310446	-862.6955242250758	-1544.1230832037922	6720000
1874.8501205444336	169	10	-1070.6870136374475	405.4110752808718	-626.4489022439851	-1855.8859220579216	6760000
1885.0771281719208	170	10	-1061.6179658888893	342.31574603638506	-630.8373437650921	-1585.44635754187	6800000
1894.788537979126	171	10	-1087.0014361448752	416.71444427796405	-629.5437949939195	-1647.035962904413	6840000
1905.0441920757294	172	10	-1180.8797288242674	332.0188877498051	-629.5961277816937	-1551.8512721620234	6880000
1915.0189323425293	173	10	-1276.2179914417072	393.93124838591234	-627.213865667533	-1956.1434137455462	6920000
1925.4191446304321	174	10	-1200.5388529779814	355.6429054156828	-630.6893561375232	-1867.9429421399586	6960000
1935.1012926101685	175	10	-1165.7250926450238	325.56072145617594	-745.7062917825987	-1695.2167082285223	7000000
1945.3603029251099	176	10	-1155.5212742710146	321.75096486333587	-605.2027770196522	-1701.5621178843799	7040000
1956.2843091487885	177	10	-1203.9997595998536	389.25879174135974	-626.7706046925935	-1754.6575165799238	7080000
1966.7725341320038	178	10	-1128.8606492200288	281.39336531307174	-862.7051572900273	-1848.1814142627006	7120000
1976.6397051811218	179	10	-1091.7144399107262	355.40145237959257	-578.3823427759057	-1616.1024817208965	7160000
1986.2956838607788	180	10	-1154.6863572241612	322.87174427234953	-754.6490052428119	-1698.5587061506237	7200000
1995.9832985401154	181	10	-1281.6640432530469	460.726835250664	-625.8496896993466	-1854.800978952343	7240000
2005.6347210407257	182	10	-1258.5930453735832	249.0442049488537	-862.3896036659385	-1694.4916770840512	7280000
2015.2870552539825	183	10	-1227.545886805377	364.3562078589508	-615.9911046925282	-1793.3656078564889	7320000
2025.2774419784546	184	10	-1100.363808063555	312.32028676601726	-608.8612324625819	-1563.2078626882717	7360000
2035.475792169571	185	10	-1044.4561276279528	342.0164082163923	-505.2214610823043	-1504.1242298643442	7400000
2044.849363565445	186	10	-1277.615915515613	311.82948751734426	-629.3592964740762	-1756.016657887618	7440000
2054.8589963912964	187	10	-1230.3243793105146	283.5775651707059	-748.166591648056	-1731.4794968082062	7480000
2064.589569091797	188	10	-909.8549445349588	280.8943175649864	-504.27658722482954	-1495.4833953083064	7520000
2074.371839761734	189	10	-1161.227986671242	437.93800152611743	-627.1617504752611	-1861.1646201457133	7560000
2084.336612701416	190	10	-1225.5524383704949	431.7371673115876	-504.1850438086002	-1915.0438795627524	7600000
2095.0238485336304	191	10	-1201.4141230281148	316.0215396327286	-600.7720673790292	-1763.9807526244017	7640000
2105.188289165497	192	10	-1185.9125060196327	316.19855663863626	-623.9491980526798	-1530.4931667838607	7680000
2114.9188780784607	193	10	-1244.291068453212	459.55739397728127	-627.5127932493458	-1885.1312141975297	7720000
2124.849888563156	194	10	-1275.4041210047621	449.7455375525858	-603.6778035729121	-1905.744119314064	7760000
2133.9906611442566	195	10	-1228.4574066427645	323.717114867452	-854.6012965939261	-1782.0041969856657	7800000
2143.46986079216	196	10	-1186.1541034505249	460.26152253440966	-538.0583264956797	-1929.2317392593009	7840000
2153.080075263977	197	10	-1285.026608798272	380.4538257192545	-632.1509176149874	-1814.7428634568046	7880000
2162.4135870933533	198	10	-1235.605207876802	387.6468103514744	-503.6870549396573	-1886.9462584639753	7920000
2172.4549808502197	199	10	-1396.114214803665	427.142520375012	-659.8522026095565	-1861.783362507789	7960000
2182.6714601516724	200	10	-1253.4692252124046	360.8506343338301	-755.8642659706171	-1802.5391266807528	8000000
2192.2842965126038	201	10	-1122.6198147938023	327.6480985208887	-627.8655727290669	-1817.9986265776079	8040000
2202.6017546653748	202	10	-1186.9852629929355	274.06085041227334	-626.6027048694945	-1519.5551183916473	8080000
2212.3126680850983	203	10	-1189.2014519470683	401.87563336400905	-626.5102515285896	-1827.4239361117777	8120000
2222.1124012470245	204	10	-1123.3509404063996	302.2956538181434	-635.0638316994398	-1907.260104483895	8160000
2231.9516842365265	205	10	-1192.420391995504	341.0918293217855	-748.0524490658186	-1781.808300052959	8200000
2241.7603142261505	206	10	-1336.3111253144461	328.45754146368796	-493.585461226259	-1709.9684289516863	8240000
2251.50089097023	207	10	-1070.0981392252013	350.29146789101594	-636.6558312055377	-1819.0955355115266	8280000
2261.184144973755	208	10	-1199.8317047864775	263.5180227160172	-748.2881874384606	-1780.8550393276576	8320000
2269.929139852524	209	10	-1299.8229425649001	173.3042889591359	-1010.7383188560523	-1637.4240649628312	8360000
2279.381838321686	210	10	-1121.9526553727287	295.8641973546704	-628.3999103640659	-1731.3384790813707	8400000
2289.3141720294952	211	10	-1372.2769102118323	341.55504252685125	-747.9873871798333	-1927.6574587573232	8440000
2298.9368245601654	212	10	-1189.422602689469	468.0742406966627	-605.9540602611415	-1859.1620228392853	8480000
2308.4855914115906	213	10	-989.6117168480134	288.2180897582665	-630.8313033439565	-1449.3911221778214	8520000
2319.042589902878	214	10	-1087.5657305934808	178.6364748459914	-630.1474074466249	-1313.283062705285	8560000
2330.684621810913	215	10	-1237.4503390366194	443.3704318604236	-506.87391141254636	-1892.6795678662322	8600000
2340.4860503673553	216	10	-1142.1494950405336	281.81769191326265	-627.3642718599974	-1612.43709996657	8640000
2350.0285744667053	217	10	-1330.9247198992257	281.4463388468987	-907.4163270536699	-1787.3274624897902	8680000
2360.3535857200623	218	10	-1120.1709929230174	325.20083700731936	-623.8810439627099	-1504.5382682322127	8720000
2370.57923078537	219	10	-1333.9815730949886	363.83268036307607	-630.1973158361671	-1868.0642716402467	8760000
2380.274510383606	220	10	-1250.3297291909857	282.6335885277168	-645.3135745647485	-1706.5570782259315	8800000
2389.623055458069	221	10	-1065.3031218380493	358.67763227514826	-610.7046653762231	-1712.788683844804	8840000
2399.4740059375763	222	10	-1070.6754985370794	201.7144537587645	-761.7543689613649	-1372.2030739700524	8880000
2409.286256313324	223	10	-1148.4041121986456	402.58704502085084	-628.1743071315279	-1810.9359398181514	8920000
2418.48521733284	224	10	-1164.6378763668365	399.81547295248225	-426.14139042871983	-1893.0638146042293	8960000
2427.805990457535	225	10	-1243.9535181613287	190.5021341692167	-968.8112462403932	-1667.4292151798404	9000000
2437.596154689789	226	10	-1098.2798200636055	385.3175060714598	-616.4629237928025	-1891.9871377297975	9040000
2447.3351290225983	227	10	-1117.2890118363152	324.65977591903356	-754.1537205122926	-1814.793835770992	9080000
2457.264030456543	228	10	-1299.1238625253059	335.3203170234021	-621.3496132847173	-1850.36583256641	9120000
2467.1910498142242	229	10	-1435.1697445864916	315.8505645283631	-862.693271768806	-1885.286501232797	9160000
2477.010356903076	230	10	-1054.575016101033	315.9943874740751	-627.1439605100193	-1773.9627410643582	9200000
2487.4275572299957	231	10	-1000.4871774639945	453.5765306203467	-504.6406298038327	-1730.1343730781912	9240000
2497.237715244293	232	10	-1256.7664219960484	337.73993295620187	-862.4832729773666	-1756.1426389057833	9280000
2507.1756052970886	233	10	-1344.3326370657876	326.15701707086413	-755.3680972442194	-1890.033594674117	9320000
2516.890213727951	234	10	-1206.654929404281	175.01852113324475	-863.9746079111449	-1487.7525029181522	9360000
2527.0360395908356	235	10	-1143.1471626609616	314.0310211609477	-628.0586404464528	-1836.2201531355627	9400000
2537.459142923355	236	10	-1313.4555636282662	313.07909915370567	-746.6848509841012	-1801.6922180335137	9440000
2547.619799852371	237	10	-1270.114358788922	331.1933939830135	-863.2362133507369	-1892.6484238703738	9480000
2558.499885082245	238	10	-1152.014053868105	232.00608454602184	-749.0164345957354	-1512.2168167099503	9520000
2568.6419038772583	239	10	-1127.1647670077393	267.0798739052569	-858.6917264191268	-1635.9984960282359	9560000
2578.4859528541565	240	10	-1252.0373512229924	393.62410734347054	-629.2651986279039	-1833.5861983638533	9600000
2588.1265003681183	241	10	-1097.0133863141434	247.48678411421332	-657.5829945997189	-1409.8313393210017	9640000
2598.3724324703217	242	10	-1335.628991151875	374.777514674667	-664.0361982035748	-1892.218260405387	9680000
2608.533723592758	243	10	-1238.3442714647801	344.37287092964715	-662.8378272576799	-1753.6500871436585	9720000
2618.9002480506897	244	10	-1014.7783339423598	286.50207159308593	-532.5945445415786	-1472.8709766958361	9760000
2629.0337932109833	245	10	-1483.5543044331462	241.76555200088762	-984.3238325329543	-1834.2308242903268	9800000
2639.541651725769	246	10	-1309.0337644968274	426.2007509884336	-621.4004621742054	-1896.5945289265526	9840000
2650.477422475815	247	10	-1293.125130161328	375.3183569409179	-746.8746471109622	-1858.4557682191025	9880000
2661.457203388214	248	10	-1174.0388447600367	345.5253906246527	-626.3239327504314	-1851.144568363382	9920000
2671.5004272460938	249	10	-1354.7698380332542	378.9235868730908	-627.5804419231554	-1857.0272928403674	9960000
2681.5998713970184	250	10	-1060.9505934753424	364.38629223975266	-626.9720548744344	-1835.163591650379	10000000
2691.6287293434143	251	10	-1335.7920038363911	233.05555243528323	-997.8840857934218	-1689.2446575734182	10040000
2702.1469140052795	252	10	-1051.275272522331	445.30653962924805	-502.0588197405594	-1872.9787866138272	10080000
2712.3330447673798	253	10	-1299.4639188977553	405.08215840064673	-708.711452419988	-1898.050802127639	10120000
2722.2121284008026	254	10	-1427.3863181230263	306.12435706944035	-968.0559934709898	-1834.6664331567067	10160000
2732.474555015564	255	10	-1073.684500005899	266.4040722475003	-626.5347991326822	-1582.3064040749814	10200000
2743.3375368118286	256	10	-1257.2451527342353	381.2054033082463	-756.0479876260522	-1752.6626516301058	10240000
2754.2578008174896	257	10	-1322.145083686817	253.46231883423755	-969.7612242643485	-1741.3919666084385	10280000
2765.3003141880035	258	10	-1192.2931884226673	332.8558817808907	-862.3057658135543	-1776.082794781304	10320000
2776.050122499466	259	10	-1178.2543574824672	345.764808505674	-639.5336596421382	-1718.119846881721	10360000
2786.921758413315	260	10	-1350.3831615107756	336.61630524395366	-627.7141365793851	-1821.787667109483	10400000
